0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,5,6,7,8,9,10,11,11,12,12,12,12,11,11,10,9,8,6,4,2,1,2,3,2,0,0,0,2,3,2,0,0,0,0,1,2,3,5,7,7,6,5,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,20,20,18,17,16,16,15,15,15,15,15,15,14,13,12,11,11,12,12,12,12,12,12,11,10,9,9,10,11,12,12,11,11,10,10,10,10,9,9,9,9,9,10,10,10,10,9,9,9,10,10,9,9,9,10,11,11,11,11,12,12,12,13,13,14,14,15,15,15,15,14,14,14,14,13,13,12,11,10,10,10,10,10,10,10,10,10,9,9,10,10,11,11,12,12,13,14,15,16,17,18,19,20,21,21,21,20,20,20,21,20,20,18,18,17,17,17,18,18,18,18,19,20,19,18,17,16,13,10,7,5,4,3,2,1,1,2,4,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,6,8,8,10,11,12,12,13,12,12,11,11,10,9,9,7,6,4,2,2,2,3,4,2,0,0,0,2,2,1,0,2,3,4,5,5,6,8,10,10,9,8,8,9,10,12,13,14,16,17,18,19,19,20,20,20,19,18,17,15,14,13,13,13,13,13,13,12,12,12,11,11,10,10,10,11,11,11,11,11,10,10,10,9,10,11,11,11,11,10,9,10,10,10,9,9,9,9,9,9,9,10,10,9,9,9,9,10,10,10,10,10,10,10,11,11,11,12,13,13,14,14,14,14,15,14,14,14,14,13,12,12,12,11,11,11,11,10,10,9,9,9,9,10,11,10,10,11,11,11,11,11,12,13,13,14,15,16,16,17,17,17,17,17,17,16,16,15,15,15,14,13,13,13,14,14,15,15,16,17,18,20,21,22,21,19,18,15,13,10,7,5,3,3,3,2,1,1,2,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,4,4,5,5,6,8,10,11,13,13,13,13,13,12,11,10,9,8,8,7,6,4,3,2,3,3,4,4,3,2,3,3,3,4,4,5,7,8,8,10,10,10,11,12,12,11,11,10,11,13,14,16,18,20,20,21,21,21,20,19,18,16,14,13,12,12,12,12,12,12,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,10,10,10,10,9,9,8,9,10,10,9,9,9,9,9,9,9,10,10,9,9,9,9,9,10,10,10,10,10,10,10,11,11,12,13,14,14,14,14,14,14,14,13,13,13,12,12,11,10,10,10,11,11,12,11,11,10,10,9,9,10,10,10,10,10,11,11,12,12,12,12,13,14,14,15,15,15,14,14,14,14,13,11,10,10,10,11,11,11,10,10,10,11,11,10,10,12,14,16,18,20,21,23,23,21,20,18,15,12,10,9,7,5,4,4,4,4,3,1,0,0,0,1,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,5,6,7,8,10,11,13,14,14,14,13,13,11,10,9,8,7,6,5,4,3,3,3,4,3,2,1,1,2,3,4,4,6,7,10,11,12,12,13,14,14,13,12,13,13,14,14,15,16,17,18,20,21,22,23,22,21,19,16,14,13,12,11,11,11,12,12,12,11,11,10,10,9,9,10,10,11,11,11,10,10,9,9,9,9,10,11,12,11,10,9,9,9,8,9,9,10,10,10,9,9,8,9,9,10,10,10,10,10,9,9,9,9,10,10,10,10,11,11,12,12,13,14,14,15,15,15,14,14,13,13,12,12,12,12,12,11,11,10,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,11,11,11,12,12,12,13,13,13,13,13,12,11,11,12,11,10,9,9,9,10,10,10,10,9,9,9,9,9,9,10,10,10,11,13,16,19,21,23,24,24,24,21,19,18,17,14,13,11,10,8,6,4,3,3,3,3,3,3,2,2,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5,6,7,9,10,11,13,14,15,14,12,11,10,10,8,6,5,4,4,3,3,3,3,4,4,2,0,0,0,2,4,4,5,7,10,13,15,16,15,15,16,16,15,15,15,16,17,18,18,19,20,20,21,22,22,22,21,19,17,15,13,12,11,11,11,11,10,10,10,10,10,11,10,10,9,9,10,10,10,10,10,10,9,9,9,9,9,9,10,10,10,9,9,9,10,10,10,10,10,10,10,9,9,9,10,10,11,11,11,10,10,10,10,10,10,10,11,11,11,12,12,12,14,15,16,16,15,15,14,14,13,13,12,11,12,13,13,13,12,11,11,11,11,11,10,10,10,9,10,10,10,10,10,10,10,10,11,11,11,11,12,12,12,12,12,12,11,10,10,11,11,11,10,10,9,10,10,10,10,9,8,8,9,10,11,10,10,9,8,9,11,14,16,19,21,23,24,24,22,21,21,21,20,19,18,15,13,12,12,11,11,10,8,7,4,3,4,6,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,6,7,8,9,10,11,13,13,13,13,12,10,9,8,8,6,4,2,1,2,2,3,3,3,4,3,1,0,2,4,6,8,7,8,10,13,16,18,18,18,17,17,18,18,18,18,18,19,19,20,20,20,21,21,22,22,21,20,18,16,14,13,11,11,10,11,10,9,9,9,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,10,10,9,9,10,10,9,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,10,10,10,10,10,11,11,12,12,12,12,13,13,15,16,16,16,15,14,14,14,13,13,12,12,12,12,12,12,12,12,12,12,12,11,10,10,9,9,8,9,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,10,10,11,11,11,11,10,9,9,9,10,10,9,9,8,9,9,10,10,10,10,9,9,9,11,13,16,18,21,22,23,21,20,20,20,21,21,21,19,18,18,19,19,19,18,17,15,14,13,12,13,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,8,9,10,11,12,13,13,13,13,11,11,11,9,8,6,6,4,1,0,0,0,1,3,3,3,3,3,3,4,6,9,11,13,12,12,12,15,17,19,19,20,20,19,18,18,19,18,17,17,17,18,18,18,19,21,22,23,22,20,18,15,13,12,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,9,9,10,10,10,9,10,10,10,9,9,9,8,9,9,9,9,10,11,12,11,11,11,11,11,11,10,10,10,11,11,11,11,12,13,13,12,13,13,14,16,17,17,16,15,14,14,13,13,13,12,12,12,12,12,12,12,12,12,11,11,11,11,11,10,9,9,8,9,9,10,10,10,10,10,10,10,10,10,11,11,11,10,10,10,10,10,10,11,10,10,10,9,9,8,9,9,9,9,9,9,9,9,9,10,10,9,9,9,10,11,14,17,19,21,22,21,21,20,20,20,20,20,19,19,19,21,22,23,23,23,22,20,20,19,19,20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,9,10,12,12,13,14,14,13,12,10,9,9,8,6,4,3,2,1,0,0,1,2,2,3,2,0,3,6,9,11,13,15,16,16,15,15,17,18,19,19,20,20,18,16,15,14,14,14,13,13,14,15,16,17,18,20,22,22,20,17,14,11,11,11,11,11,10,10,11,10,9,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,10,11,12,13,13,12,12,11,11,11,11,11,11,11,11,11,12,12,13,13,13,13,14,15,16,17,17,16,15,14,14,13,13,13,12,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,10,10,10,10,10,10,10,11,11,10,10,9,9,10,10,10,10,10,10,9,9,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,11,13,15,18,19,21,21,21,21,20,19,18,18,17,16,17,19,20,22,23,24,23,23,22,22,21,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,10,11,11,12,13,13,13,13,12,10,8,7,5,4,2,1,1,2,2,1,1,1,2,2,3,4,5,9,12,14,16,17,17,17,18,17,16,17,18,18,18,17,16,14,12,11,10,10,11,12,12,13,13,14,14,15,16,19,20,19,17,14,11,10,10,11,11,10,9,9,9,9,8,8,8,9,9,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,11,12,12,13,14,14,13,13,12,11,11,11,12,12,12,12,12,13,13,13,14,14,15,16,17,17,16,16,15,14,13,13,13,12,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,8,9,9,9,10,10,10,10,11,11,11,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,7,7,7,7,8,9,9,9,9,9,9,9,10,10,12,13,15,16,18,19,20,20,19,18,17,16,15,14,13,13,13,15,16,18,19,21,22,23,23,22,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,12,12,13,13,13,13,12,10,9,7,5,3,2,0,0,0,2,3,3,1,0,1,3,5,7,9,12,16,17,17,17,17,16,15,15,15,15,15,15,16,16,14,12,11,11,10,11,11,12,12,12,13,13,13,13,13,14,16,18,19,18,16,13,10,10,10,10,9,9,8,8,9,9,9,9,8,9,9,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,9,9,10,10,10,11,11,12,13,14,14,14,14,14,13,12,12,12,12,12,13,13,13,13,13,14,15,15,16,16,17,16,16,15,14,13,12,12,12,11,11,10,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,10,10,11,10,10,10,9,9,9,9,9,9,9,9,9,9,8,8,8,8,7,7,8,8,8,9,9,9,9,9,10,10,10,11,13,14,16,17,18,19,18,17,15,13,12,12,12,11,11,10,11,11,12,13,15,18,20,22,22,21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,13,13,14,14,14,13,11,10,8,6,4,2,0,0,2,2,2,3,3,3,1,1,4,7,11,13,14,16,18,18,16,14,12,12,12,11,11,13,14,14,13,13,13,12,11,10,10,12,12,12,11,10,10,11,12,12,12,13,14,17,18,19,18,15,11,9,9,9,10,9,9,8,9,9,9,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,9,9,8,8,9,9,10,10,11,11,11,12,13,14,15,15,15,15,14,13,12,12,12,13,13,13,13,13,14,15,15,16,17,17,16,16,15,14,13,12,12,11,11,10,10,9,8,9,9,9,9,10,10,10,10,10,10,10,9,9,9,10,10,9,9,9,9,8,8,8,9,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,7,7,8,8,9,9,9,9,10,10,11,11,11,11,12,14,15,16,17,17,17,15,13,11,9,10,10,10,10,9,9,10,10,11,12,14,15,17,19,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,14,14,14,13,13,11,10,8,6,4,2,1,1,2,3,5,4,2,1,3,5,7,10,14,17,18,17,17,16,14,12,10,9,10,11,10,10,11,12,11,10,11,11,11,10,10,9,9,9,10,10,8,8,8,10,12,13,13,13,15,17,18,18,17,13,10,9,9,10,11,10,9,9,9,9,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,10,10,9,9,9,9,10,10,10,10,11,11,12,13,14,15,16,16,16,15,14,13,13,13,13,13,13,13,13,14,15,16,17,17,17,16,15,14,13,12,12,11,10,10,10,9,9,9,9,9,9,9,9,9,10,10,10,9,9,8,8,9,9,9,9,9,9,9,9,8,8,9,10,10,11,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,9,9,10,10,11,11,11,12,12,13,14,15,15,15,15,15,14,12,10,9,10,10,10,9,8,9,10,11,11,11,12,13,16,18,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,13,14,14,13,11,10,8,7,6,5,2,0,0,1,2,3,2,2,2,3,6,10,14,16,19,20,20,18,14,12,11,10,10,11,12,12,11,10,10,10,9,9,10,10,10,10,10,10,10,9,9,9,9,9,9,10,11,12,12,12,13,15,17,18,18,16,13,11,10,10,11,11,9,9,9,9,8,8,8,7,8,8,8,8,8,8,9,10,10,11,11,11,11,11,10,10,10,10,10,10,10,10,11,11,12,13,14,15,16,16,16,15,14,14,13,13,13,13,13,12,13,13,15,16,17,17,16,15,14,13,13,12,11,10,10,9,9,10,10,10,10,9,9,9,9,9,9,10,10,9,9,8,8,8,9,9,9,9,9,9,9,9,9,10,10,11,11,11,11,10,10,9,9,9,9,9,9,9,8,8,7,7,8,8,8,7,8,8,9,9,10,10,10,11,12,12,13,13,14,14,16,16,16,15,14,13,11,10,10,10,11,10,9,8,8,9,10,9,10,10,12,13,16,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,13,13,13,11,9,7,5,4,3,2,0,0,1,2,2,2,1,2,4,8,12,16,18,20,20,20,18,15,11,9,10,11,11,10,10,11,11,9,9,9,9,10,10,10,10,9,10,10,10,10,10,9,9,9,10,10,10,11,12,12,13,15,16,18,18,18,16,14,12,11,11,10,10,9,9,9,8,8,8,8,8,8,8,7,7,7,8,9,9,10,10,11,11,11,11,10,10,10,10,10,10,10,11,11,12,13,14,15,15,15,15,15,14,14,14,14,13,13,12,12,11,12,13,15,16,16,15,14,13,13,12,12,11,10,10,9,9,9,10,10,10,10,9,9,9,9,9,9,9,9,9,9,8,8,9,9,8,8,8,8,8,8,9,9,10,11,11,11,11,10,9,9,9,8,9,9,9,8,8,7,7,7,7,7,7,7,8,8,9,9,9,10,11,11,12,13,13,14,14,15,16,17,16,15,14,13,12,10,9,9,10,10,9,9,8,8,9,9,9,10,10,11,13,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,13,12,11,9,7,5,3,1,1,0,0,1,2,3,2,1,1,4,7,12,15,18,20,20,19,18,15,13,10,10,11,12,11,11,9,9,10,11,11,10,11,11,11,10,10,9,10,10,10,10,10,9,9,9,10,10,11,11,12,12,12,13,15,17,18,19,18,17,15,13,12,11,11,10,9,9,9,9,8,8,8,8,8,7,7,7,7,8,9,9,10,11,11,11,11,11,11,11,11,11,11,11,11,12,13,15,15,15,15,15,15,14,14,13,13,13,13,12,12,11,10,11,12,13,14,14,14,13,12,12,12,12,11,10,10,9,9,9,9,10,10,10,9,9,8,8,8,8,9,9,9,9,8,8,9,9,8,8,8,7,7,8,8,9,10,10,11,11,10,10,8,8,8,8,8,8,8,8,8,7,7,7,7,7,8,8,8,9,9,9,9,10,11,11,12,13,13,14,15,15,16,16,16,15,13,11,10,9,9,9,9,9,9,8,8,8,9,10,10,10,10,10,11,14
0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,12,11,10,9,7,5,4,3,2,1,0,0,1,3,2,1,1,3,7,11,15,17,19,20,20,18,16,14,12,11,11,11,11,11,10,10,10,10,10,11,11,11,11,11,10,10,9,9,10,10,10,10,10,9,10,10,10,10,11,11,12,12,13,15,16,18,19,19,19,17,15,14,13,12,11,11,10,10,10,9,9,8,8,8,8,7,7,7,8,8,8,9,10,11,11,11,11,11,11,11,11,11,11,12,12,13,15,16,15,15,15,14,14,14,13,13,13,12,12,11,10,10,10,11,12,12,13,12,12,11,11,11,11,10,10,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,8,8,9,9,10,10,10,10,9,8,7,7,8,8,9,8,8,7,7,7,7,7,7,7,8,9,9,10,10,10,10,11,11,12,13,13,14,15,15,16,15,15,14,12,11,10,9,9,10,10,10,9,9,8,8,9,10,10,10,11,11,11,13
0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,11,9,7,5,3,2,2,2,2,2,1,0,0,1,1,0,2,6,10,15,18,19,20,19,18,17,15,13,12,12,11,11,10,9,9,10,11,12,10,9,9,10,11,10,10,9,9,9,9,9,10,10,10,10,10,10,10,10,10,11,11,12,13,14,15,17,18,19,19,18,17,15,14,13,12,12,12,12,11,11,10,10,9,9,8,8,7,7,7,7,7,8,9,10,10,11,11,11,11,11,11,11,11,12,12,13,14,15,16,15,15,14,14,14,13,13,12,12,11,11,10,10,10,10,11,11,12,11,11,11,11,11,10,10,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,8,8,8,7,7,7,7,8,8,9,9,10,10,10,9,8,7,7,7,8,8,8,8,7,7,7,7,7,7,7,6,7,8,9,9,10,10,11,11,11,12,12,13,14,14,15,15,14,13,12,11,11,10,10,10,10,10,9,9,8,8,8,9,9,9,10,10,10,10,12
0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,10,7,4,1,0,0,0,0,1,2,2,1,0,0,1,2,5,9,13,17,19,20,20,19,18,16,15,14,13,12,11,10,10,9,9,10,11,11,9,8,8,8,9,9,9,9,9,9,9,9,9,9,10,10,10,9,9,9,9,10,11,12,13,13,14,15,16,17,17,17,17,16,15,15,14,14,14,13,13,12,12,11,11,10,9,8,8,8,7,7,7,8,9,9,10,10,11,11,12,12,12,11,11,11,12,13,14,15,16,16,16,15,14,14,13,13,12,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,10,10,9,9,9,10,9,9,9,9,9,9,9,9,8,8,8,7,7,7,7,7,7,8,8,8,7,7,7,7,8,8,9,9,10,10,9,9,8,7,7,8,8,8,8,7,7,7,7,8,8,7,7,7,6,7,8,9,9,10,10,11,11,12,12,12,13,14,14,14,13,12,11,10,10,11,11,10,10,9,9,8,7,7,8,8,9,9,10,10,10,10,10
0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,9,6,3,1,0,0,0,0,0,1,3,3,0,1,3,7,9,13,16,19,20,20,19,18,17,16,14,14,14,13,11,10,10,10,10,10,10,10,9,9,9,9,8,8,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,10,11,12,13,13,13,13,14,15,16,16,16,16,16,15,14,14,14,15,14,14,13,12,12,11,10,9,9,8,8,7,8,8,8,9,9,10,10,11,12,12,12,12,11,11,12,13,14,15,16,17,16,15,14,14,14,13,13,12,11,11,11,11,11,10,10,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,10,10,9,9,8,8,7,7,7,7,7,8,8,8,8,8,8,7,8,8,8,9,9,9,10,9,9,8,8,8,8,8,8,8,7,6,6,7,8,8,7,7,8,8,8,9,9,9,9,10,10,11,11,11,12,12,13,13,13,12,11,10,10,10,10,11,10,9,8,7,7,7,7,8,8,9,9,10,10,10,10,10
0,0,0,0,0,0,0,0,0,0,0,0,2,10,9,7,4,2,1,2,2,2,1,0,1,2,2,1,3,6,10,13,16,18,20,20,20,18,17,16,15,14,14,14,13,11,11,11,11,10,10,10,10,10,10,9,9,8,8,9,9,9,8,8,8,8,8,8,9,9,9,8,9,9,10,11,12,12,12,12,12,13,14,15,15,16,16,15,14,13,13,13,13,13,13,13,13,13,13,12,11,9,9,8,8,8,8,8,8,8,9,9,10,11,12,12,12,11,11,12,13,14,15,17,17,17,16,15,15,14,14,14,13,12,12,12,11,11,10,10,11,11,12,12,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,8,8,8,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,7,6,6,7,7,7,7,7,7,8,8,9,10,10,10,11,10,10,10,10,11,11,12,12,11,11,10,9,9,9,10,10,9,8,7,6,6,7,7,8,9,9,9,10,11,10,10,10
0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,5,2,0,0,1,2,2,2,1,1,2,2,3,5,9,13,16,18,20,20,20,19,18,17,16,15,15,14,14,13,11,11,11,11,10,10,10,11,11,10,9,9,9,9,9,9,9,8,8,7,7,8,8,8,9,8,9,9,10,10,11,11,12,12,11,11,12,13,14,14,15,15,15,14,14,13,13,12,12,12,12,12,13,13,13,13,12,10,9,9,9,9,8,8,8,8,9,10,10,11,11,11,11,11,12,12,13,15,16,17,18,17,17,15,14,14,13,13,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,9,9,9,8,7,7,7,7,8,8,8,7,7,8,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,8,7,6,6,6,7,8,8,8,8,9,10,11,11,10,10
0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,4,2,0,0,0,1,1,0,0,0,2,3,5,8,12,15,19,20,21,21,20,19,18,17,17,16,15,15,14,13,12,12,11,11,10,9,9,11,11,10,9,9,9,9,9,9,9,8,7,7,7,7,7,8,8,8,8,9,10,10,10,11,11,11,11,11,11,12,12,13,13,14,14,14,14,14,13,12,11,11,11,11,12,13,13,13,12,11,10,10,9,9,8,8,7,7,8,9,10,10,10,11,11,11,11,11,12,14,16,17,18,18,17,16,14,13,13,13,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,11,11,11,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,9,9,9,10,10,10,10,9,10,10,10,10,9,10,10,9,9,8,8,8,8,7,6,6,6,7,8,8,8,8,8,9,10,11,11,10,10
0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,2,2,2,2,2,2,1,0,0,0,2,5,8,11,15,18,21,22,23,22,21,20,19,18,17,16,16,15,15,15,14,13,12,11,11,10,10,10,10,9,9,9,9,9,9,9,9,8,8,7,7,6,6,6,6,7,8,9,9,9,9,10,10,11,11,11,11,11,11,12,12,12,13,14,14,14,13,13,12,11,11,11,11,12,12,12,12,12,11,10,9,9,8,8,7,7,7,8,9,9,10,10,11,11,10,11,12,13,14,16,17,17,17,15,14,13,12,12,13,13,12,11,11,11,11,11,11,11,11,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,8,8,8,8,7,6,6,6,7,8,8,8,8,8,9,9,10,10,10,9
0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,2,3,3,2,0,0,3,7,11,14,18,20,22,23,23,22,21,20,19,18,17,17,16,15,15,15,15,13,13,12,12,11,11,11,10,10,10,10,10,10,9,9,9,9,8,8,7,7,6,6,5,6,7,8,8,8,9,9,10,10,10,11,11,11,11,11,11,11,11,12,13,13,13,13,12,12,11,11,11,11,12,12,12,11,11,10,10,9,9,8,7,7,7,7,8,9,9,10,10,10,10,10,11,12,13,15,16,16,16,15,13,12,11,12,12,12,12,11,11,11,10,10,10,10,10,10,10,10,9,9,10,10,9,9,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,9,9,9,9,9,9,9,10,9,9,9,9,9,9,8,7,7,7,7,6,6,6,7,8,7,8,9,9,9,9,9,10,10,10
0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,2,3,3,3,2,3,6,11,14,18,20,22,23,23,23,22,21,19,19,18,18,17,16,16,15,15,15,14,13,13,13,13,12,11,11,11,11,11,10,10,10,10,9,9,9,8,8,8,7,7,6,6,7,7,7,7,8,8,9,9,10,10,10,10,10,10,10,10,10,10,11,11,12,12,12,12,12,11,11,11,11,11,11,11,11,10,10,9,9,8,7,7,7,7,8,8,9,9,9,9,10,10,11,12,13,14,15,16,16,15,14,12,11,12,12,12,11,11,11,10,10,10,10,10,10,10,10,9,9,9,10,9,9,9,9,10,10,10,10,9,8,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,9,9,8,8,7,7,7,7,7,7,7,7,7,7,9,10,10,10,9,9,10,10,10
0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,2,2,3,4,4,5,5,7,10,15,17,20,21,23,23,23,22,21,20,19,18,18,17,17,17,16,16,15,15,14,14,14,14,14,13,13,13,13,12,11,11,11,11,10,10,9,9,9,9,8,8,8,7,7,7,7,7,7,7,8,8,9,9,9,9,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,9,9,8,7,7,7,7,7,8,8,8,9,9,9,10,11,11,12,13,14,15,16,15,14,13,12,12,12,11,11,11,11,10,10,10,9,9,10,10,9,9,9,9,10,10,9,9,9,9,10,10,9,8,8,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,9,9,8,8,7,7,8,8,8,8,7,7,6,8,10,11,10,10,9,10,11,11
0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,5,6,6,6,7,9,11,14,17,19,21,22,23,23,22,21,20,19,19,18,17,16,16,16,16,16,16,16,16,15,15,15,15,15,14,14,14,13,12,12,12,11,11,11,10,10,10,9,9,8,8,7,7,7,6,6,7,7,7,8,8,8,8,8,8,9,9,9,10,10,10,10,10,10,10,10,11,11,11,10,10,10,11,10,10,10,10,9,9,8,8,7,7,7,7,7,7,8,8,8,8,9,9,10,10,11,12,14,15,15,15,14,13,12,12,11,11,11,11,11,10,10,9,9,9,9,9,9,9,9,9,9,10,9,9,9,9,9,9,9,8,7,7,7,7,7,8,8,8,8,8,8,8,8,7,7,7,8,8,8,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,7,7,9,10,10,10,9,9,10,11,12
0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,5,6,8,9,9,10,12,14,17,19,21,22,22,22,22,22,22,21,20,19,19,18,17,17,17,16,16,16,16,16,16,16,17,17,16,16,15,16,16,15,13,12,12,12,11,11,11,11,10,9,9,8,8,7,7,6,6,6,7,7,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,9,9,9,9,9,8,8,7,7,7,7,7,7,7,7,7,8,8,9,9,10,10,11,13,14,15,15,15,14,13,12,11,11,11,11,10,10,10,9,9,9,9,10,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,8,8,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,8,9,9,9,9,9,9,9,9,9,9,8,8,8,8,9,9,9,9,8,8,8,10,10,10,10,9,9,10,10,10
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,7,8,10,11,12,13,14,15,17,19,21,21,22,22,22,22,22,22,21,20,20,20,20,19,19,18,18,17,17,16,16,17,17,18,17,17,17,17,17,16,15,14,13,12,12,12,12,11,11,11,10,9,8,8,8,7,6,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,9,9,9,9,9,8,8,7,7,7,7,7,8,8,7,7,7,8,8,8,9,9,10,10,11,13,14,14,15,14,13,12,12,11,11,11,10,10,10,9,9,9,10,10,9,9,8,8,9,9,8,8,7,7,7,7,7,7,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,8,8,8,7,7,8,8,8,8,8,8,8,8,8,9,9,8,8,7,7,7,8,8,8,8,8,8,8,8,9,9,8,8,8,10,10,10,10,10,10,10,10,10
